,ids,waves,height,text
1717,1717,0.0,0.0,Wave Height: 0.0
1718,1718,4.683749973773933,4.68,Wave Height: 4.68
1719,1719,14.051249921321933,14.05,Wave Height: 14.05
1720,1720,22.209374964237306,22.21,Wave Height: 22.21
1721,1721,29.158125102520057,29.16,Wave Height: 29.16
1722,1722,32.53624987602244,32.54,Wave Height: 32.54
1723,1723,32.34374928474445,32.34,Wave Height: 32.34
1724,1724,32.71437418460865,32.71,Wave Height: 32.71
1725,1725,33.64812457561506,33.65,Wave Height: 33.65
1726,1726,32.171249628067336,32.17,Wave Height: 32.17
1727,1727,28.283749341965496,28.28,Wave Height: 28.28
1728,1728,36.70687294006349,36.71,Wave Height: 36.71
1729,1729,35.34062385559087,35.34,Wave Height: 35.34
1730,1730,34.47124910354621,34.47,Wave Height: 34.47
1731,1731,34.09874868392949,34.1,Wave Height: 34.1
1732,1732,33.738748550415096,33.74,Wave Height: 33.74
1733,1733,33.39124870300301,33.39,Wave Height: 33.39
1734,1734,33.261249065399255,33.26,Wave Height: 33.26
1735,1735,33.34874963760381,33.35,Wave Height: 33.35
1736,1736,33.043124675750775,33.04,Wave Height: 33.04
1737,1737,32.34437417984016,32.34,Wave Height: 32.34
1738,1738,31.806249141693208,31.81,Wave Height: 31.81
1739,1739,31.428749561309935,31.43,Wave Height: 31.43
1740,1740,31.2006244659425,31.2,Wave Height: 31.2
1741,1741,31.121873855590906,31.12,Wave Height: 31.12
1742,1742,31.148748874664385,31.15,Wave Height: 31.15
1743,1743,31.281249523162927,31.28,Wave Height: 31.28
1744,1744,31.62312459945685,31.62,Wave Height: 31.62
1745,1745,32.17437410354617,32.17,Wave Height: 32.17
1746,1746,31.957498908042933,31.96,Wave Height: 31.96
1747,1747,30.972499012947136,30.97,Wave Height: 30.97
1748,1748,30.35874927043921,30.36,Wave Height: 30.36
1749,1749,30.116249680519136,30.12,Wave Height: 30.12
1750,1750,29.194374799728404,29.19,Wave Height: 29.19
1751,1751,27.593124628067013,27.59,Wave Height: 27.59
1752,1752,25.562499642372114,25.56,Wave Height: 25.56
1753,1753,23.102499842643716,23.1,Wave Height: 23.1
1754,1754,21.444374918937655,21.44,Wave Height: 21.44
1755,1755,20.588124871253957,20.59,Wave Height: 20.59
1756,1756,20.1124995946884,20.11,Wave Height: 20.11
1757,1757,20.017499089241007,20.02,Wave Height: 20.02
1758,1758,20.07187414169308,20.07,Wave Height: 20.07
1759,1759,20.275624752044624,20.28,Wave Height: 20.28
1760,1760,20.398749947547852,20.4,Wave Height: 20.4
1761,1761,20.441249728202767,20.44,Wave Height: 20.44
1762,1762,20.875624537467907,20.88,Wave Height: 20.88
1763,1763,21.701874375343273,21.7,Wave Height: 21.7
1764,1764,23.41187405586236,23.41,Wave Height: 23.41
1765,1765,26.00562357902517,26.01,Wave Height: 26.01
1766,1766,30.8849985599516,30.88,Wave Height: 30.88
1767,1767,38.04999899864167,38.05,Wave Height: 38.05
1768,1768,47.004998564719834,47.0,Wave Height: 47.0
1769,1769,57.74999725818611,57.75,Wave Height: 57.75
1770,1770,62.96062207221969,62.96,Wave Height: 62.96
1771,1771,62.63687300682058,62.64,Wave Height: 62.64
1772,1772,60.117498636245664,60.12,Wave Height: 60.12
1773,1773,55.40249896049488,55.4,Wave Height: 55.4
1774,1774,49.730623722076274,49.73,Wave Height: 49.73
1775,1775,43.101872920989805,43.1,Wave Height: 43.1
1776,1776,33.689997911453,33.69,Wave Height: 33.69
1777,1777,21.49499869346577,21.49,Wave Height: 21.49
1778,1778,11.54812431335411,11.55,Wave Height: 11.55
1779,1779,3.849374771118073,3.85,Wave Height: 3.85
1780,1780,0.0,0.0,Wave Height: 0.0
1781,1781,0.0,0.0,Wave Height: 0.0
1782,1782,0.0,0.0,Wave Height: 0.0
1783,1783,0.0,0.0,Wave Height: 0.0
1784,1784,0.0,0.0,Wave Height: 0.0
1785,1785,0.0,0.0,Wave Height: 0.0
1786,1786,0.0,0.0,Wave Height: 0.0
1787,1787,0.0,0.0,Wave Height: 0.0
1788,1788,0.0,0.0,Wave Height: 0.0
1789,1789,0.0,0.0,Wave Height: 0.0
1790,1790,4.82312488555902,4.82,Wave Height: 4.82
1791,1791,14.469374656677196,14.47,Wave Height: 14.47
1792,1792,22.628749608993488,22.63,Wave Height: 22.63
1793,1793,29.301249742507885,29.3,Wave Height: 29.3
1794,1794,33.24374961853026,33.24,Wave Height: 33.24
1795,1795,34.456249237060604,34.46,Wave Height: 34.46
1796,1796,35.01687431335456,35.02,Wave Height: 35.02
1797,1797,34.92562484741213,34.93,Wave Height: 34.93
1798,1798,34.98562479019166,34.99,Wave Height: 34.99
1799,1799,35.19687414169313,35.2,Wave Height: 35.2
1800,1800,36.90062332153322,36.9,Wave Height: 36.9
1801,1801,36.24187469482427,36.24,Wave Height: 36.24
1802,1802,35.60374975204474,35.6,Wave Height: 35.6
1803,1803,34.98624849319463,34.99,Wave Height: 34.99
1804,1804,34.73624801635748,34.74,Wave Height: 34.74
1805,1805,34.85374832153329,34.85,Wave Height: 34.85
1806,1806,34.69374895095833,34.69,Wave Height: 34.69
1807,1807,34.25624990463262,34.26,Wave Height: 34.26
1808,1808,33.874374866485645,33.87,Wave Height: 33.87
1809,1809,33.548123836517405,33.55,Wave Height: 33.55
1810,1810,33.43374872207651,33.43,Wave Height: 33.43
1811,1811,33.53124952316296,33.53,Wave Height: 33.53
1812,1812,33.27687454223645,33.28,Wave Height: 33.28
1813,1813,32.67062377929696,32.67,Wave Height: 32.67
1814,1814,32.50124883651741,32.5,Wave Height: 32.5
1815,1815,32.76874971389779,32.77,Wave Height: 32.77
1816,1816,32.80437517166145,32.8,Wave Height: 32.8
1817,1817,32.60812520980838,32.61,Wave Height: 32.61
1818,1818,32.31250011920931,32.31,Wave Height: 32.31
1819,1819,31.91749989986425,31.92,Wave Height: 31.92
1820,1820,31.36624968051916,31.37,Wave Height: 31.37
1821,1821,30.658749461174043,30.66,Wave Height: 30.66
1822,1822,29.32812428474428,29.33,Wave Height: 29.33
1823,1823,27.37437415122985,27.37,Wave Height: 27.37
1824,1824,25.11749923229216,25.12,Wave Height: 25.12
1825,1825,22.557499527931192,22.56,Wave Height: 22.56
1826,1826,20.958124756813024,20.96,Wave Height: 20.96
1827,1827,20.31937491893767,20.32,Wave Height: 20.32
1828,1828,19.877499699592576,19.88,Wave Height: 19.88
1829,1829,19.63249909877775,19.63,Wave Height: 19.63
1830,1830,19.45062398910519,19.45,Wave Height: 19.45
1831,1831,19.331874370574894,19.33,Wave Height: 19.33
1832,1832,19.34624946117395,19.35,Wave Height: 19.35
1833,1833,19.49374926090235,19.49,Wave Height: 19.49
1834,1834,19.986874222755382,19.99,Wave Height: 19.99
1835,1835,20.825624346733044,20.83,Wave Height: 20.83
1836,1836,22.240624189376767,22.24,Wave Height: 22.24
1837,1837,24.231873750686546,24.23,Wave Height: 24.23
1838,1838,27.7099988460539,27.71,Wave Height: 27.71
1839,1839,32.67499947547882,32.67,Wave Height: 32.67
1840,1840,41.344999432563455,41.34,Wave Height: 41.34
1841,1841,53.71999871730782,53.72,Wave Height: 53.72
1842,1842,60.20187354087813,60.2,Wave Height: 60.2
1843,1843,60.79062390327444,60.79,Wave Height: 60.79
1844,1844,58.35749888420099,58.36,Wave Height: 58.36
1845,1845,52.90249848365774,52.9,Wave Height: 52.9
1846,1846,46.441873073577746,46.44,Wave Height: 46.44
1847,1847,38.975622653961,38.98,Wave Height: 38.98
1848,1848,27.714998006820448,27.71,Wave Height: 27.71
1849,1849,12.659999132155978,12.66,Wave Height: 12.66
1850,1850,3.849374771117745,3.85,Wave Height: 3.85
1851,1851,1.283124923705927,1.28,Wave Height: 1.28
1852,1852,0.0,0.0,Wave Height: 0.0
1853,1853,0.0,0.0,Wave Height: 0.0
1854,1854,0.0,0.0,Wave Height: 0.0
1855,1855,0.0,0.0,Wave Height: 0.0
1856,1856,0.0,0.0,Wave Height: 0.0
1857,1857,0.0,0.0,Wave Height: 0.0
1858,1858,0.0,0.0,Wave Height: 0.0
1859,1859,0.0,0.0,Wave Height: 0.0
1860,1860,0.0,0.0,Wave Height: 0.0
1861,1861,0.0,0.0,Wave Height: 0.0
1862,1862,4.639374732971131,4.64,Wave Height: 4.64
1863,1863,13.918124198913526,13.92,Wave Height: 13.92
1864,1864,21.85124897956844,21.85,Wave Height: 21.85
1865,1865,28.438749074935863,28.44,Wave Height: 28.44
1866,1866,33.00124931335448,33.0,Wave Height: 33.0
1867,1867,35.53874969482428,35.54,Wave Height: 35.54
1868,1868,36.30062484741218,36.3,Wave Height: 36.3
1869,1869,35.28687477111818,35.29,Wave Height: 35.29
1870,1870,35.0018744468689,35.0,Wave Height: 35.0
1871,1871,35.44562387466432,35.45,Wave Height: 35.45
1872,1872,36.95124888420105,36.95,Wave Height: 36.95
1873,1873,36.74374985694885,36.74,Wave Height: 36.74
1874,1874,36.33937478065492,36.34,Wave Height: 36.34
1875,1875,35.738123655319235,35.74,Wave Height: 35.74
1876,1876,35.568748235702536,35.57,Wave Height: 35.57
1877,1877,35.83124852180483,35.83,Wave Height: 35.83
1878,1878,35.67687416076662,35.68,Wave Height: 35.68
1879,1879,35.105625152587926,35.11,Wave Height: 35.11
1880,1880,34.80187511444097,34.8,Wave Height: 34.8
1881,1881,34.76562404632574,34.77,Wave Height: 34.77
1882,1882,34.789998769760174,34.79,Wave Height: 34.79
1883,1883,34.87499928474429,34.87,Wave Height: 34.87
1884,1884,34.64937424659732,34.65,Wave Height: 34.65
1885,1885,34.11312365531927,34.11,Wave Height: 34.11
1886,1886,33.983123779296946,33.98,Wave Height: 33.98
1887,1887,34.25937461853034,34.26,Wave Height: 34.26
1888,1888,33.97625017166143,33.98,Wave Height: 33.98
1889,1889,33.133750438690214,33.13,Wave Height: 33.13
1890,1890,32.670000314712546,32.67,Wave Height: 32.67
1891,1891,32.58499979972841,32.58,Wave Height: 32.58
1892,1892,32.044374465942404,32.04,Wave Height: 32.04
1893,1893,31.048124313354503,31.05,Wave Height: 31.05
1894,1894,29.498124122619647,29.5,Wave Height: 29.5
1895,1895,27.39437389373781,27.39,Wave Height: 27.39
1896,1896,24.957499027252215,24.96,Wave Height: 24.96
1897,1897,22.187499523162845,22.19,Wave Height: 22.19
1898,1898,20.568749785423268,20.57,Wave Height: 20.57
1899,1899,20.1012498140335,20.1,Wave Height: 20.1
1900,1900,19.687499642372128,19.69,Wave Height: 19.69
1901,1901,19.32749927043914,19.33,Wave Height: 19.33
1902,1902,19.051249146461483,19.05,Wave Height: 19.05
1903,1903,18.858749270439148,18.86,Wave Height: 18.86
1904,1904,18.78937423229217,18.79,Wave Height: 18.79
1905,1905,18.843124032020555,18.84,Wave Height: 18.84
1906,1906,19.16249907016751,19.16,Wave Height: 19.16
1907,1907,19.74749934673304,19.75,Wave Height: 19.75
1908,1908,20.655624270439063,20.66,Wave Height: 20.66
1909,1909,21.886873841285585,21.89,Wave Height: 21.89
1910,1910,24.31624901294693,24.32,Wave Height: 24.32
1911,1911,27.9437497854231,27.94,Wave Height: 27.94
1912,1912,35.29187500476809,35.29,Wave Height: 35.29
1913,1913,46.360624670981906,46.36,Wave Height: 46.36
1914,1914,53.72499942779497,53.72,Wave Height: 53.72
1915,1915,57.38499927520729,57.38,Wave Height: 57.38
1916,1916,56.13374900817864,56.13,Wave Height: 56.13
1917,1917,49.97124862670889,49.97,Wave Height: 49.97
1918,1918,41.349373340606476,41.35,Wave Height: 41.35
1919,1919,30.268123149871336,30.27,Wave Height: 30.27
1920,1920,18.545623540877855,18.55,Wave Height: 18.55
1921,1921,6.181874513626011,6.18,Wave Height: 6.18
1922,1922,0.0,0.0,Wave Height: 0.0
1923,1923,0.0,0.0,Wave Height: 0.0
1924,1924,0.0,0.0,Wave Height: 0.0
1925,1925,0.0,0.0,Wave Height: 0.0
1926,1926,0.0,0.0,Wave Height: 0.0
1927,1927,0.0,0.0,Wave Height: 0.0
1928,1928,0.0,0.0,Wave Height: 0.0
1929,1929,0.0,0.0,Wave Height: 0.0
1930,1930,0.0,0.0,Wave Height: 0.0
1931,1931,0.0,0.0,Wave Height: 0.0
1932,1932,0.0,0.0,Wave Height: 0.0
1933,1933,0.0,0.0,Wave Height: 0.0
1934,1934,4.563749670982314,4.56,Wave Height: 4.56
1935,1935,13.691249012947072,13.69,Wave Height: 13.69
1936,1936,21.401873707771294,21.4,Wave Height: 21.4
1937,1937,27.695623755454992,27.7,Wave Height: 27.7
1938,1938,32.45312404632565,32.45,Wave Height: 32.45
1939,1939,35.674374580383265,35.67,Wave Height: 35.67
1940,1940,36.697499752044656,36.7,Wave Height: 36.7
1941,1941,35.52249956130982,35.52,Wave Height: 35.52
1942,1942,35.209374189376845,35.21,Wave Height: 35.21
1943,1943,35.75812363624574,35.76,Wave Height: 35.76
1944,1944,36.85874962806702,36.86,Wave Height: 36.86
1945,1945,36.84624934196472,36.85,Wave Height: 36.85
1946,1946,36.67812418937684,36.68,Wave Height: 36.68
1947,1947,36.35437417030335,36.35,Wave Height: 36.35
1948,1948,36.23624920845033,36.24,Wave Height: 36.24
1949,1949,36.323749303817756,36.32,Wave Height: 36.32
1950,1950,36.210624694824226,36.21,Wave Height: 36.21
1951,1951,35.896875381469734,35.9,Wave Height: 35.9
1952,1952,35.82562541961671,35.83,Wave Height: 35.83
1953,1953,35.99687480926516,36.0,Wave Height: 36.0
1954,1954,35.87499928474428,35.87,Wave Height: 35.87
1955,1955,35.45999884605409,35.46,Wave Height: 35.46
1956,1956,35.31812357902528,35.32,Wave Height: 35.32
1957,1957,35.44937348365786,35.45,Wave Height: 35.45
1958,1958,35.59437370300296,35.59,Wave Height: 35.59
1959,1959,35.75312423706057,35.75,Wave Height: 35.75
1960,1960,35.1387495994568,35.14,Wave Height: 35.14
1961,1961,33.751249790191665,33.75,Wave Height: 33.75
1962,1962,33.02999949455262,33.03,Wave Height: 33.03
1963,1963,32.97499871253968,32.97,Wave Height: 32.97
1964,1964,32.39312362670899,32.39,Wave Height: 32.39
1965,1965,31.284374237060554,31.28,Wave Height: 31.28
1966,1966,29.704374313354506,29.7,Wave Height: 29.7
1967,1967,27.653123855590835,27.65,Wave Height: 27.65
1968,1968,25.08249902725221,25.08,Wave Height: 25.08
1969,1969,21.99249982833863,21.99,Wave Height: 21.99
1970,1970,20.27625000476837,20.28,Wave Height: 20.28
1971,1971,19.933749556541443,19.93,Wave Height: 19.93
1972,1972,19.54249942302704,19.54,Wave Height: 19.54
1973,1973,19.10249960422516,19.1,Wave Height: 19.1
1974,1974,18.8737496137619,18.87,Wave Height: 18.87
1975,1975,18.856249451637268,18.86,Wave Height: 18.86
1976,1976,18.728124260902405,18.73,Wave Height: 18.73
1977,1977,18.489374041557305,18.49,Wave Height: 18.49
1978,1978,18.402499079704274,18.4,Wave Height: 18.4
1979,1979,18.4674993753433,18.47,Wave Height: 18.47
1980,1980,18.65687429904935,18.66,Wave Height: 18.66
1981,1981,18.970623850822406,18.97,Wave Height: 18.97
1982,1982,20.70374906063075,20.7,Wave Height: 20.7
1983,1983,23.85624992847437,23.86,Wave Height: 23.86
1984,1984,28.84562528133383,28.85,Wave Height: 28.85
1985,1985,35.67187511920913,35.67,Wave Height: 35.67
1986,1986,43.529999732971035,43.53,Wave Height: 43.53
1987,1987,52.419999122619515,52.42,Wave Height: 52.42
1988,1988,53.446249008178725,53.45,Wave Height: 53.45
1989,1989,46.60874938964844,46.61,Wave Height: 46.61
1990,1990,34.45312452316287,34.45,Wave Height: 34.45
1991,1991,16.97937440872186,16.98,Wave Height: 16.98
1992,1992,6.181874513625952,6.18,Wave Height: 6.18
1993,1993,2.060624837875337,2.06,Wave Height: 2.06
1994,1994,0.0,0.0,Wave Height: 0.0
1995,1995,0.0,0.0,Wave Height: 0.0
1996,1996,0.0,0.0,Wave Height: 0.0
1997,1997,0.0,0.0,Wave Height: 0.0
1998,1998,0.0,0.0,Wave Height: 0.0
1999,1999,0.0,0.0,Wave Height: 0.0
2000,2000,0.0,0.0,Wave Height: 0.0
2001,2001,0.0,0.0,Wave Height: 0.0
2002,2002,0.0,0.0,Wave Height: 0.0
2003,2003,0.0,0.0,Wave Height: 0.0
2004,2004,0.0,0.0,Wave Height: 0.0
2005,2005,0.0,0.0,Wave Height: 0.0
2006,2006,4.5962496995925415,4.6,Wave Height: 4.6
2007,2007,13.788749098777757,13.79,Wave Height: 13.79
2008,2008,21.28062379360199,21.28,Wave Height: 21.28
2009,2009,27.071873784065236,27.07,Wave Height: 27.07
2010,2010,31.599373817443833,31.6,Wave Height: 31.6
2011,2011,34.86312389373778,34.86,Wave Height: 34.86
2012,2012,36.20749902725219,36.21,Wave Height: 36.21
2013,2013,35.63249921798706,35.63,Wave Height: 35.63
2014,2014,35.60812401771546,35.61,Wave Height: 35.61
2015,2015,36.134373426437385,36.13,Wave Height: 36.13
2016,2016,36.850624561309814,36.85,Wave Height: 36.85
2017,2017,36.946874141693115,36.95,Wave Height: 36.95
2018,2018,36.87062406539917,36.87,Wave Height: 36.87
2019,2019,36.62187433242798,36.62,Wave Height: 36.62
2020,2020,36.6506245136261,36.65,Wave Height: 36.65
2021,2021,36.95687460899353,36.96,Wave Height: 36.96
2022,2022,36.96562480926514,36.97,Wave Height: 36.97
2023,2023,36.67687511444092,36.68,Wave Height: 36.68
2024,2024,36.681875228881836,36.68,Wave Height: 36.68
2025,2025,36.98062515258789,36.98,Wave Height: 36.98
2026,2026,36.84374976158142,36.84,Wave Height: 36.84
2027,2027,36.27124905586243,36.27,Wave Height: 36.27
2028,2028,36.19562363624573,36.2,Wave Height: 36.2
2029,2029,36.61687350273132,36.62,Wave Height: 36.62
2030,2030,36.81812357902527,36.82,Wave Height: 36.82
2031,2031,36.79937386512756,36.8,Wave Height: 36.8
2032,2032,36.16249918937683,36.16,Wave Height: 36.16
2033,2033,34.90749955177307,34.91,Wave Height: 34.91
2034,2034,34.05937433242798,34.06,Wave Height: 34.06
2035,2035,33.61812353134155,33.62,Wave Height: 33.62
2036,2036,32.68187344074249,32.68,Wave Height: 32.68
2037,2037,31.2506240606308,31.25,Wave Height: 31.25
2038,2038,29.510624170303355,29.51,Wave Height: 29.51
2039,2039,27.461873769760142,27.46,Wave Height: 27.46
2040,2040,24.951249003410346,24.95,Wave Height: 24.95
2041,2041,21.978749871253974,21.98,Wave Height: 21.98
2042,2042,20.327499985694885,20.33,Wave Height: 20.33
2043,2043,19.997499346733093,20.0,Wave Height: 20.0
2044,2044,19.61624920368195,19.62,Wave Height: 19.62
2045,2045,19.183749556541443,19.18,Wave Height: 19.18
2046,2046,18.935624599456787,18.94,Wave Height: 18.94
2047,2047,18.87187433242798,18.87,Wave Height: 18.87
2048,2048,18.704374194145203,18.7,Wave Height: 18.7
2049,2049,18.43312418460846,18.43,Wave Height: 18.43
2050,2050,18.151249289512634,18.15,Wave Height: 18.15
2051,2051,17.858749508857727,17.86,Wave Height: 17.86
2052,2052,17.64187443256378,17.64,Wave Height: 17.64
2053,2053,17.5006240606308,17.5,Wave Height: 17.5
2054,2054,18.494999170303345,18.49,Wave Height: 18.49
2055,2055,20.62499976158142,20.62,Wave Height: 20.62
2056,2056,23.67562508583069,23.68,Wave Height: 23.68
2057,2057,27.646875143051147,27.65,Wave Height: 27.65
2058,2058,34.703124880790696,34.7,Wave Height: 34.7
2059,2059,44.84437429904933,44.84,Wave Height: 44.84
2060,2060,45.187499284744334,45.19,Wave Height: 45.19
2061,2061,35.73249983787544,35.73,Wave Height: 35.73
2062,2062,23.2537500858308,23.25,Wave Height: 23.25
2063,2063,7.75125002861034,7.75,Wave Height: 7.75
2064,2064,0.0,0.0,Wave Height: 0.0
2065,2065,0.0,0.0,Wave Height: 0.0
2066,2066,0.0,0.0,Wave Height: 0.0
2067,2067,0.0,0.0,Wave Height: 0.0
2068,2068,0.0,0.0,Wave Height: 0.0
2069,2069,0.0,0.0,Wave Height: 0.0
2070,2070,0.0,0.0,Wave Height: 0.0
2071,2071,0.0,0.0,Wave Height: 0.0
2072,2072,0.0,0.0,Wave Height: 0.0
2073,2073,0.0,0.0,Wave Height: 0.0
2074,2074,0.0,0.0,Wave Height: 0.0
2075,2075,0.0,0.0,Wave Height: 0.0
2076,2076,0.0,0.0,Wave Height: 0.0
2077,2077,0.0,0.0,Wave Height: 0.0
2078,2078,4.874999761581369,4.87,Wave Height: 4.87
2079,2079,14.624999284744245,14.62,Wave Height: 14.62
2080,2080,22.196873903274536,22.2,Wave Height: 22.2
2081,2081,27.59062361717224,27.59,Wave Height: 27.59
2082,2082,31.744998455047607,31.74,Wave Height: 31.74
2083,2083,34.659998416900635,34.66,Wave Height: 34.66
2084,2084,36.05624866485596,36.06,Wave Height: 36.06
2085,2085,35.933749198913574,35.93,Wave Height: 35.93
2086,2086,36.07937407493591,36.08,Wave Height: 36.08
2087,2087,36.493123292922974,36.49,Wave Height: 36.49
2088,2088,36.92687368392944,36.93,Wave Height: 36.93
2089,2089,37.04562425613403,37.05,Wave Height: 37.05
2090,2090,36.916874408721924,36.92,Wave Height: 36.92
2091,2091,36.540624141693115,36.54,Wave Height: 36.54
2092,2092,36.81187415122986,36.81,Wave Height: 36.81
2093,2093,37.73062443733215,37.73,Wave Height: 37.73
2094,2094,37.941874504089355,37.94,Wave Height: 37.94
2095,2095,37.445624351501465,37.45,Wave Height: 37.45
2096,2096,37.37062454223633,37.37,Wave Height: 37.37
2097,2097,37.716875076293945,37.72,Wave Height: 37.72
2098,2098,37.696250200271606,37.7,Wave Height: 37.7
2099,2099,37.30874991416931,37.31,Wave Height: 37.31
2100,2100,37.28187441825867,37.28,Wave Height: 37.28
2101,2101,37.61562371253967,37.62,Wave Height: 37.62
2102,2102,37.65437340736389,37.65,Wave Height: 37.65
2103,2103,37.39812350273132,37.4,Wave Height: 37.4
2104,2104,37.04749894142151,37.05,Wave Height: 37.05
2105,2105,36.60249972343445,36.6,Wave Height: 36.6
2106,2106,35.75812482833862,35.76,Wave Height: 35.76
2107,2107,34.51437425613403,34.51,Wave Height: 34.51
2108,2108,32.91062390804291,32.91,Wave Height: 32.91
2109,2109,30.946873784065254,30.95,Wave Height: 30.95
2110,2110,28.916873693466194,28.92,Wave Height: 28.92
2111,2111,26.820623636245735,26.82,Wave Height: 26.82
2112,2112,24.56374895572663,24.56,Wave Height: 24.56
2113,2113,22.14624965190888,22.15,Wave Height: 22.15
2114,2114,20.72249972820282,20.72,Wave Height: 20.72
2115,2115,20.29249918460846,20.29,Wave Height: 20.29
2116,2116,19.908748984336857,19.91,Wave Height: 19.91
2117,2117,19.571249127388,19.57,Wave Height: 19.57
2118,2118,19.236874103546143,19.24,Wave Height: 19.24
2119,2119,18.90562391281128,18.91,Wave Height: 18.91
